RoundID,MatchID,Team Initials,Coach Name,Line-up,Shirt Number,Player Name,Position,Event
208,1228,PAR,FLEITAS SOLICH Manuel (PAR),S,0,Alberto GONZALEZ,,
322,180,ESP,SUAREZ Luis (ESP),N,14,Alberto GORRIZ,,I79'
231,1447,ARG,LORENZO Juan Carlos (ARG),N,14,Alberto MARIOTTI,,
262,2003,CHI,ALAMOS Luis (CHI),S,3,Alberto QUINTANO,,
231,1447,ARG,LORENZO Juan Carlos (ARG),S,4,Alberto SAINZ,,
201,1098,PER,BRU Francisco (ESP),S,0,Alberto SORIA,,
278,2199,ARG,MENOTTI Cesar Luis (ARG),S,20,Alberto TARANTINI,,
238,1608,CHI,ALAMOS Luis (CHI),N,20,Alberto VALENTINI,,
250,1747,SLV,CARRASCO Hernan (CHI),N,22,Alberto VILLALTA,,
206,1165,GER,HERBERGER Sepp (FRG),S,0,Albin KITZINGER,,
97410100,97410032,KSA,MARCOS PAQUETA (BRA),N,17,ALBISHI,,
255931,300186473,CHI,SAMPAOLI Jorge (ARG),N,3,ALBORNOZ,,
97410100,97410010,USA,ARENA Bruce (USA),N,2,ALBRIGHT,,
249722,300061484,PAR,MARTINO Gerardo (ARG),S,21,ALCARAZ,,G39'
208,1185,URU,LOPEZ Juan (URU),S,0,Alcides GHIGGIA,,G87'
238,1596,BRA,FEOLA Vicente (BRA),S,18,ALCINDO,,
322,75,BRA,LAZARONI Sebastiao (BRA),N,14,ALDAIR,,
43950100,43950004,KSA,AL JOHAR Nasser (KSA),S,1,ALDEAYEA,GK,
255931,300186479,BEL,WILMOTS Marc (BEL),S,2,ALDERWEIRELD,,
208,1219,ITA,NOVO Ferruccio (ITA),S,0,Aldo CAMPATELLI,,
206,1179,ITA,POZZO Vittorio (ITA),N,0,Aldo DONATI,,
204,1135,USA,GOULD David (USA),S,0,Aldo DONELLI,,G57'
278,2347,ITA,BEARZOT Enzo (ITA),N,6,Aldo MALDERA,,
206,1179,ITA,POZZO Vittorio (ITA),S,0,Aldo OLIVIERI,GK,
262,1952,ARG,CAP Vladislao (ARG),N,15,Aldo POY,,
308,459,ITA,BEARZOT Enzo (ITA),N,21,Aldo SERENA,,
308,428,MEX,MILUTINOVIC Bora (YUG),N,8,Alejandro DOMINGUEZ,,
337,3059,ARG,BASILE Alfio (ARG),N,21,Alejandro MANCUSO,,I80'
201,1085,ARG,OLAZAR Francisco (ARG),N,0,Alejandro SCOPELLI,,
201,1098,PER,BRU Francisco (ESP),S,0,Alejandro VILLANUEVA,,
337,3059,GRE,PANAGOULIAS Alkis (GRE),N,21,Alekos ALEXANDRIS,,
208,1230,YUG,ARSENIJEVIC Milorad (YUG),N,0,Aleksandar ATANACKOVIC,,
231,1563,YUG,LOVRIC Ljubomir (YUG),N,22,Aleksandar IVOS,,
231,1447,BUL,PACHEDZHIEV Georgi (BUL),N,16,Aleksandar KOSTOV,,
308,459,BUL,VUTSOV Ivan (BUL),S,13,Aleksandar MARKOV,,Y51'
211,1276,YUG,TIRNANIC Aleksandar (YUG),N,22,Aleksandar PETAKOVIC,,
238,1596,BUL,VYTLACIL Rudolf (TCH),S,2,Aleksandar SHALAMANOV,,
201,1093,YUG,SIMONOVIC Bosko (YUG),S,0,Aleksandar TIRNANIC,,G21'
337,3057,RUS,SADYRIN Pavel (RUS),N,13,Aleksandr BORODYUK,,I77'
322,342,URS,LOBANOVSKYI Valeriy (UKR),N,12,Aleksandr BORODYUK,,I71'
308,610,URS,LOBANOVSKYI Valeriy (UKR),N,6,Aleksandr BUBNOV,,
220,1372,URS,KACHALIN Gavril (URS),S,17,Aleksandr IVANOV,,G55'
337,3057,RUS,SADYRIN Pavel (RUS),N,19,Aleksandr MOSTOVOI,,
322,342,URS,LOBANOVSKYI Valeriy (UKR),N,22,Aleksandr UVAROV,,
308,610,URS,LOBANOVSKYI Valeriy (UKR),S,9,Aleksandr ZAVAROV,,
293,791,URS,BESKOV Konstantin (RUS),S,3,Aleksandre CHIVADZE,C,
231,1563,URS,KACHALIN Gavril (URS),N,16,Aleksei MAMYKIN,,
308,439,BRA,SANTANA Tele (BRA),S,15,ALEMAO,,
322,201,YUG,OSIM Ivica (BIH),N,14,Alen BOKSIC,,
43950100,43950015,RUS,ROMANTSEV Oleg (RUS),N,15,ALENICHEV,,I78' Y88'
293,995,ITA,BEARZOT Enzo (ITA),N,18,Alessandro ALTOBELLI,,
1014,8726,ITA,MALDINI Cesare (ITA),S,5,Alessandro COSTACURTA,,
1014,8726,ITA,MALDINI Cesare (ITA),N,10,Alessandro DEL PIERO,,
206,1165,SUI,RAPPAN Karl (AUT),N,0,Alessandro FRIGERIO,,
1014,8726,ITA,MALDINI Cesare (ITA),S,6,Alessandro NESTA,,
43950100,43950013,JPN,TROUSSIER Philippe (FRA),N,14,ALEX,,I64'
293,749,BEL,THYS Guy (BEL),S,21,Alex CZERNIATYNSKI,,
204,1133,NED,GLENDENNING Bob (ENG),N,0,Alex GRAAFLAND,,
293,1051,SCO,STEIN Jock (SCO),N,13,Alex McLEISH,,
220,1434,SCO,WALKER Dawson (SCO),N,3,Alex PARKER,,
220,1434,SCO,WALKER Dawson (SCO),N,15,Alex SCOTT,,
250,1812,ENG,RAMSEY Alf (ENG),N,13,Alex STEPNEY,,
201,1096,FRA,CAUDRON Raoul (FRA),S,0,Alex THEPOT,GK,
201,1096,FRA,CAUDRON Raoul (FRA),S,0,Alex VILLAPLANE,C,
211,1236,SCO,BATTIE Andy (SCO),N,18,Alex WILSON,,
250,1770,TCH,MARKO Jozef (TCH),S,5,Alexander HORVATH,C,Y1'
250,1770,TCH,MARKO Jozef (TCH),N,22,Alexander VENCEL,,
201,1090,USA,MILLAR Bob (USA),S,0,Alexander WOOD,,
43950100,43950005,SWE,SODERBERG Tommy (SWE),S,7,ALEXANDERSSON,,G59'
238,1675,POR,GLORIA Otto (BRA),S,20,ALEXANDRE BAPTISTA,,
322,127,CRC,MILUTINOVIC Bora (YUG),N,9,Alexandre GUIMARAES,,
204,1141,ROU,RADULESCU Constantin (ROU),N,0,Alexandru CUEDAN,,
250,1812,ROU,NICULESCU Angelo (ROU),N,16,Alexandru NEAGU,,I73'
238,1710,URS,MOROZOV Nikolai (URS),N,13,Alexey KORNEEV,,
1014,8738,USA,SAMPSON Steve (USA),N,22,Alexi LALAS,,
255931,300186473,CHI,SAMPAOLI Jorge (ARG),S,7,ALEXIS,,G12'
337,3059,GRE,PANAGOULIAS Alkis (GRE),N,22,Alexis ALEXIOU,,
337,3059,GRE,PANAGOULIAS Alkis (GRE),N,16,Alexis ALEXOUDIS,,
201,1090,BEL,GOETINCK Hector (BEL),N,0,Alexis CHANTRAINE,,
322,119,COL,MATURANA Francisco (COL),N,21,Alexis MENDOZA,,
337,3055,NOR,OLSEN Egil (NOR),S,18,Alf HALAND,,Y16'
206,1179,NOR,HALVORSEN Asbjorn (NOR),N,0,Alf MARTINSEN,,
208,1192,ENG,WINTERBOTTOM Walter (ENG),S,0,Alf RAMSEY,,
97410100,97410001,CRC,GUIMARAES Alexandre (CRC),N,23,ALFARO W.,,
211,1240,BEL,LIVINGSTONE Doug (SCO),S,3,Alfons VAN BRANDT,,
250,1747,BEL,GOETHALS Raymond (BEL),N,20,Alfonse PEETERS,,
1014,8731,ESP,CLEMENTE Javier (ESP),S,11,ALFONSO,,O58'
322,180,URU,TABAREZ Oscar (URU),S,6,Alfonso DOMINGUEZ,,
262,2003,CHI,ALAMOS Luis (CHI),N,14,Alfonso LARA,,I83'
204,1102,ARG,PASCUCCI Felipe (ITA),N,0,Alfonso LORENZO,,
208,1187,MEX,VIAL Octavio (MEX),S,0,Alfonso MONTEMAYOR,C,
308,585,URU,BORRAS Omar (URU),N,14,Alfonso PEREIRA,,
220,1415,MEX,LOPEZ Antonio (ESP),S,5,Alfonso PORTUGAL,,
208,1208,ESP,EIZAGUIRRE Guillermo (ESP),N,0,Alfonso SILVA,,
204,1104,FRA,KIMPTON George (ENG),S,0,Alfred ASTON,,
201,1098,ROU,LUCHIDE Octav (ROU),S,0,Alfred EISENBEISSER,,
322,42,AUT,HICKERSBERGER Josef (AUT),N,11,Alfred HOERTNAGL,,I77'
204,1133,SUI,MUELLER Henry (SUI),N,0,Alfred JAECK,,
220,1323,FRG,HERBERGER Sepp (FRG),N,15,Alfred KELBASSA,,
211,1236,AUT,NAUSCH Walter (AUT),S,11,Alfred KOERNER,,
220,1421,NIR,DOHERTY Peter (NIR),S,3,Alfred McMICHAEL,,
211,1283,FRG,HERBERGER Sepp (FRG),N,19,Alfred PFAFF,,
1014,8730,RSA,TROUSSIER Philippe (FRA),N,8,Alfred PHIRI,,
220,1323,FRG,HERBERGER Sepp (FRG),S,10,Alfred SCHMIDT,,
211,1236,AUT,NAUSCH Walter (AUT),N,17,Alfred TEINITZER,,
262,1986,BRA,ZAGALLO Mario (BRA),N,15,ALFREDO,,
204,1102,ARG,PASCUCCI Felipe (ITA),S,0,Alfredo DE VINCENZI,C,
231,1461,MEX,TRELLEZ Ignacio (MEX),S,7,Alfredo DEL AGUILA,,
231,1498,ESP,HERRERA Helenio (ARG),N,6,Alfredo DI STEFANO,,
206,1179,ITA,POZZO Vittorio (ITA),N,0,Alfredo FONI,,
220,1415,MEX,LOPEZ Antonio (ESP),S,7,Alfredo HERNANDEZ,,
208,1187,BRA,COSTA Flavio (BRA),N,0,ALFREDO II,,
308,628,PAR,RE Cayetano (PAR),S,11,Alfredo MENDOZA,,O88'
220,1323,ARG,STABILE Guillermo (ARG),N,13,Alfredo PEREZ,,
278,2451,PER,CALDERON Marcos (PER),N,17,Alfredo QUESADA,,
211,1249,BRA,MOREIRA Zeze (BRA),N,13,ALFREDO RAMOS,,
220,1323,ARG,STABILE Guillermo (ARG),S,10,Alfredo ROJAS,,
201,1096,MEX,LUQUE Juan (MEX),S,0,Alfredo SANCHEZ,,
278,2433,MEX,ROCA Jose (MEX),S,3,Alfredo TENA,,
211,1249,MEX,LOPEZ Antonio (ESP),S,7,Alfredo TORRES,,
250,1747,SLV,CARRASCO Hernan (CHI),S,8,Alfredo VASQUEZ,,
97410100,97410009,GHA,DUJKOVIC Ratomir (SRB),N,7,ALHASSAN,,I46'
293,741,ALG,MEKHLOUFI Rachid (ALG),N,6,Ali BENCHEIKH,,
1014,8740,TUN,KASPERCZAK Henryk (POL),N,22,Ali BOUMNIJEL,,
1014,8725,MAR,MICHEL Henri (FRA),N,11,Ali EL KHATTABI,,I86'
293,741,ALG,MEKHLOUFI Rachid (ALG),S,8,Ali FERGANI,C,
308,628,IRQ,EVARISTO (BRA),N,12,ALI JAMAL,,
278,2433,TUN,CHETALI Abdelmajid (TUN),S,3,Ali KAABI,,G55'
204,1119,EGY,McREA James (SCO),S,0,Ali Mohammed EL KAF,,
278,2388,IRN,MOHADJERANI Heshmat (IRN),S,7,Ali PARWIN,C,
278,2388,IRN,MOHADJERANI Heshmat (IRN),N,11,Ali Reza GHESHGHAIAN,,
278,2388,IRN,MOHADJERANI Heshmat (IRN),N,19,Ali SHOJAEI,,
322,119,UAE,PARREIRA Carlos Alberto (BRA),S,3,Ali Thani JUMAA,,
308,379,ALG,SAADANE Rabah (ALG),S,18,Alim BEN MABROUK,,
1014,8727,CMR,LE ROY Claude (FRA),N,22,Alioum BOUKAR,,
43950100,43950002,CMR,SCHAEFER Winni (GER),S,1,ALIOUMBOUKAR,GK,
255931,300186505,IRN,Carlos QUEIR�S (POR),N,9,ALIREZA,,I73'
322,127,SCO,ROXBURGH Andy (SCO),N,9,Alistair McCOIST,,I73'
43950100,43950004,KSA,AL JOHAR Nasser (KSA),S,9,ALJABER,C,
97410100,97410016,KSA,MARCOS PAQUETA (BRA),N,9,ALJABER ,,I82' G84'
43950100,43950004,KSA,AL JOHAR Nasser (KSA),N,2,ALJAHANI,,
1014,8736,CRO,BLAZEVIC Miroslav (BIH),S,7,Aljosa ASANOVIC,,
97410100,97410016,KSA,MARCOS PAQUETA (BRA),N,12,ALKHATHRAN,,
322,180,ESP,SUAREZ Luis (ESP),N,12,ALKORTA M.,,
250,1839,MAR,VIDINIC Blagoje (YUG),S,1,Allal BEN KASSOU,GK,
293,1051,NZL,ADSHEAD John (NZL),S,17,Allan BOATH,,
211,1236,SCO,BATTIE Andy (SCO),S,10,Allan BROWN,,
250,1812,ENG,RAMSEY Alf (ENG),N,21,Allan CLARKE,,
293,901,HON,DE LA PAZ Jose (HON),S,5,Allan COSTLY,,
293,1051,SCO,STEIN Jock (SCO),S,17,Allan EVANS,,
262,1955,AUS,RASIC Rale (YUG),N,22,Allan MAHER,GK,
1014,8729,DEN,JOHANSSON Bo (SWE),N,7,Allan NIELSEN,,I65' Y73'
308,517,DEN,PIONTEK Sepp (GER),N,14,Allan SIMONSEN,,
43950100,43950005,SWE,SODERBERG Tommy (SWE),S,10,ALLBACK,,Y45' O80'
97410100,97410004,SWE,Lars LAGERB�CK (SWE),N,20,ALLB�CK,,I62'
211,1240,ENG,WINTERBOTTOM Walter (ENG),N,18,Allenby CHILTON,,
337,3061,NGA,WESTERHOF Clemens (NED),N,16,Alloy AGU,,
43950100,43950007,ARG,BIELSA Marcelo (ARG),N,5,ALMEYDA,,
97410100,97410016,KSA,MARCOS PAQUETA (BRA),S,4,ALMONTASHARI,,
43950100,43950002,CMR,SCHAEFER Winni (GER),N,15,ALNOUDJI,,
97410100,97410012,AUS,HIDDINK Guus (NED),N,15,ALOISI,,I75' Y78' G90'
97410100,97410015,ESP,ARAGONES Luis (ESP),S,14,ALONSO,,G13' O55'
43950100,43950004,KSA,AL JOHAR Nasser (KSA),S,16,ALOWAIRAN,,OH45'
43950100,43950010,TUR,GUNES Senol (TUR),S,5,ALPAY,,Y44' R86'
206,1146,BEL,BUTLER Jack (ENG),S,0,Alphonse DE WINTER,,
322,26,CMR,NEPOMNYASHCHI Valeri (RUS),N,12,Alphonse YOMBI,,
43950100,43950004,KSA,AL JOHAR Nasser (KSA),N,7,ALSHAHRANI,,IH45'
97410100,97410016,KSA,MARCOS PAQUETA (BRA),N,10,ALSHALHOUB ,,
43950100,43950004,KSA,AL JOHAR Nasser (KSA),N,10,ALSHLHOUB,,
231,1461,BRA,MOREIRA Aymore (BRA),N,15,ALTAIR,,
43950100,43950004,KSA,AL JOHAR Nasser (KSA),N,23,ALTHAGAFI,,
249722,300061466,USA,Bob BRADLEY (USA),S,17,ALTIDORE,,O86'
43950100,43950006,PAR,MALDINI Cesare (ITA),S,8,ALVARENGA,,O66'
255931,300186477,ARG,SABELLA Alejandro (ARG),N,19,ALVAREZ,,
249722,300061495,HON,MENDOZA Alexis (COL),S,17,ALVAREZ,,
308,538,POR,JOSE TORRES (POR),S,5,ALVARO,,
201,1099,URU,SUPPICI Alberto (URU),S,0,Alvaro GESTIDO,,
337,3049,BOL,Xavier AZKARGORTA URIARTE (ESP),N,9,Alvaro PENA,,
97410100,97410004,SWE,Lars LAGERB�CK (SWE),N,12,ALVB�GE,GK,
308,538,ENG,ROBSON Bobby (ENG),N,5,Alvin MARTIN,,
43950100,43950004,KSA,AL JOHAR Nasser (KSA),S,17,ALWAKED,,
220,1323,ARG,STABILE Guillermo (ARG),S,1,Amadeo CARRIZO,GK,
201,1097,PAR,DURAND LAGUNA Jose (ARG),N,0,Amadeo ORTEGA,,
238,1578,ESP,VILLALONGA Jose (ESP),N,8,AMANCIO,,
278,2253,BRA,COUTINHO Claudio (BRA),S,4,AMARAL,,
231,1461,BRA,MOREIRA Aymore (BRA),N,20,AMARILDO,,
255931,300186505,NGA,KESHI Stephen (NGA),S,5,AMBROSE,,
43950100,43950001,SEN,METSU Bruno (FRA),N,12,AMDY FAYE,,
208,1219,ITA,NOVO Ferruccio (ITA),N,0,Amedeo AMADEI,,
206,1179,ITA,POZZO Vittorio (ITA),N,0,Amedeo BIAVATI,,
97410100,97410016,KSA,MARCOS PAQUETA (BRA),N,7,AMEEN,,I75'
97410100,97410009,ITA,LIPPI Marcello (ITA),N,14,AMELIA,GK,
255931,300186505,NGA,KESHI Stephen (NGA),N,23,AMEOBI,,I52'
238,1675,POR,GLORIA Otto (BRA),N,1,AMERICO,,
278,2199,ARG,MENOTTI Cesar Luis (ARG),S,6,Americo GALLEGO,,
255931,300186505,IRN,Carlos QUEIR�S (POR),S,5,AMIRHOSSEIN,,
211,1300,ITA,CZEIZLER Lajos (HUN),N,21,Amleto FRIGNANI,,
97410100,97410009,GHA,DUJKOVIC Ratomir (SRB),S,14,AMOAH,,O68'
337,3061,NGA,WESTERHOF Clemens (NED),S,14,AMOKACHI,,G43'
1014,8731,ESP,CLEMENTE Javier (ESP),N,18,AMOR,,IH46' Y56'
337,3050,KOR,KIM Ho Kon (KOR),N,13,AN Ik Soo,,
238,1710,PRK,MYUNG Rye Hyun (PRK),N,21,AN Se Bok,,
238,1710,URS,MOROZOV Nikolai (URS),S,18,Anatoli BANISHEVSKI,,G33'
293,791,URS,BESKOV Konstantin (RUS),S,6,Anatoli DEMYANENKO,,
220,1372,URS,KACHALIN Gavril (URS),S,11,Anatoli ILYIN,,
220,1372,URS,KACHALIN Gavril (URS),N,15,Anatoli MASLYONKIN,,
1014,8728,BUL,BONEV Hristo (BUL),S,16,Anatoli NANKOV,,Y27' Y89' RSY89'
250,1902,URS,KACHALIN Gavril (URS),N,20,Anatoli PUZACH,,IH46'
250,1902,URS,KACHALIN Gavril (URS),S,16,Anatoly BISHOVETS,,
322,42,AUT,HICKERSBERGER Josef (AUT),S,13,Andeas OGRIS,,
97410100,97410007,IRN,IVANKOVIC Branko (CRO),S,14,ANDERANIK T.,,
322,75,SWE,NORDIN Olle (SWE),S,13,Anders LIMPAR,,
278,2253,SWE,ERICSON Georg (SWE),S,7,Anders LINDEROTH,,
204,1102,SWE,NAGY Joszef (HUN),S,0,Anders RYDBERG,GK,
249722,300061478,DEN,OLSEN Morten (DEN),N,16,ANDERSEN,GK,
43950100,43950010,BRA,SCOLARI Luiz Felipe (BRA),N,14,ANDERSON,,
43950100,43950005,SWE,SODERBERG Tommy (SWE),N,3,ANDERSSON,,
308,439,ESP,MUNOZ Miguel (ESP),S,1,Andoni ZUBIZARRETA,GK,
255931,300186505,IRN,Carlos QUEIR�S (POR),S,14,ANDRANIK,,Y75'
278,2388,IRN,MOHADJERANI Heshmat (IRN),S,15,Andranik ESKANDARIAN,,Y1'
278,2199,HUN,BAROTI Lajos (HUN),S,9,Andras TOROCSIK,,Y48' R88'
278,2199,HUN,BAROTI Lajos (HUN),N,19,Andras TOTH,,
308,538,POR,JOSE TORRES (POR),S,21,ANDRE,,
204,1133,SUI,MUELLER Henry (SUI),S,0,Andre ABEGGLEN,,G66'
238,1650,FRA,GUERIN Henri (FRA),N,7,Andre CHORDA,,
231,1473,SUI,RAPPAN Karl (AUT),S,9,Andre GROBETY,,
322,26,CMR,NEPOMNYASHCHI Valeri (RUS),S,2,Andre KANA-BIYIK,,R61'
220,1386,FRA,BATTEAUX Albert (FRA),S,5,Andre LEROND,,
201,1096,FRA,CAUDRON Raoul (FRA),S,0,Andre MASCHINOT,,G43' G87'
208,1230,SUI,ANDREOLI Franco (SUI),S,0,Andre NEURY,,
1014,8733,NED,HIDDINK Guus (NED),N,13,Andre OOIJER,,
201,1090,BEL,GOETINCK Hector (BEL),N,0,Andre SAEYS,,
211,1276,FRA,PIBAROT Pierre (FRA),S,21,Andre STRAPPE,,
201,1096,FRA,CAUDRON Raoul (FRA),N,0,Andre TASSIN,,
204,1108,BEL,GOETINCK Hector (BEL),S,0,Andre VAN DE WEYER,GK,
322,42,ITA,VICINI Azeglio (ITA),S,16,Andrea CARNEVALE,,O75'
308,585,FRG,BECKENBAUER Franz (GER),S,3,Andreas BREHME,,OH46'
337,3049,GER,VOGTS Berti (GER),S,3,Andreas BREHME,,
1014,8727,AUT,PROHASKA Herbert (AUT),N,20,Andreas HERAF,,
322,42,AUT,HICKERSBERGER Josef (AUT),S,20,Andreas HERZOG,,Y6'
322,201,FRG,BECKENBAUER Franz (GER),N,22,Andreas KOEPKE,,
337,3049,GER,VOGTS Berti (GER),N,12,Andreas KOEPKE,,
206,1165,GER,HERBERGER Sepp (FRG),S,0,Andreas KUPFER,,
322,201,FRG,BECKENBAUER Franz (GER),N,17,Andreas MOELLER,,I75'
322,42,AUT,HICKERSBERGER Josef (AUT),N,16,Andreas REISINGER,,
293,791,URS,BESKOV Konstantin (RUS),S,12,Andrei BAL,,G34'
206,1156,ROU,BRAUN Coloman (ROU),N,0,Andrei BARBULESCU,,
337,3057,RUS,SADYRIN Pavel (RUS),S,7,Andrei PIATNITSKI,,
308,459,BUL,VUTSOV Ivan (BUL),N,6,Andrei ZHELYAZKOV,,I74'
322,342,URS,LOBANOVSKYI Valeriy (UKR),N,17,Andrei ZYGMANTOVICH,,
231,1498,TCH,VYTLACIL Rudolf (TCH),S,19,Andrej KVASNAK,,
322,201,YUG,OSIM Ivica (BIH),N,21,Andrej PANADIC,,
322,119,COL,MATURANA Francisco (COL),S,2,Andres ESCOBAR,,
208,1192,CHI,BUCCIARDI Arturo (CHI),N,0,Andres PRIETO,,
201,1090,USA,MILLAR Bob (USA),S,0,Andrew AULD,,
1014,8736,JAM,SIMOES Rene (BRA),N,9,Andrew WILLIAMS,,I74'
97410100,97410004,TRI,BEENHAKKER Leo (NED),N,4,ANDREWS,,
231,1563,YUG,LOVRIC Ljubomir (YUG),N,7,Andrija ANKOVIC,,
322,180,ESP,SUAREZ Luis (ESP),S,4,ANDRINUA,,
293,995,POL,PIECHNICZEK Antoni (POL),S,13,Andrzej BUNCOL,,
262,1952,POL,GORSKI Kazimierz (POL),N,1,Andrzej FISCHER,,
278,2351,POL,GMOCH Jacek (POL),N,7,Andrzej IWAN,,
293,995,POL,PIECHNICZEK Antoni (POL),N,14,Andrzej PALASZ,,
262,1952,POL,GORSKI Kazimierz (POL),S,17,Andrzej SZARMACH,,G8' O70'
308,674,POL,PIECHNICZEK Antoni (POL),N,17,Andrzej ZGUTCZYNSKI,,
97410100,97410008,ANG,GONCALVES Luis (ANG),S,8,ANDR� MACANGA,,Y52'
249722,300061460,ARG,MARADONA Diego (ARG),N,21,ANDUJAR,,
337,3051,SUI,Roy HODGSON (ENG),N,13,Andy EGLI,,
308,517,SCO,FERGUSON Alex (SCO),N,12,Andy GORAM,,
293,764,AUT,SCHMIDT Georg (AUT),N,12,Andy PICHLER,,
322,161,IRL,CHARLTON Jack (ENG),S,13,Andy TOWNSEND,,
249722,300061453,FRA,DOMENECH Raymond (FRA),S,21,ANELKA,,O72'
204,1135,ITA,POZZO Vittorio (ITA),S,0,Anfilogino GUARISI,,
262,1952,ARG,CAP Vladislao (ARG),S,5,Angel BARGAS,,O67'
208,1228,PAR,FLEITAS SOLICH Manuel (PAR),N,0,Angel BERNI,,
201,1085,ARG,OLAZAR Francisco (ARG),S,0,Angel BOSSIO,GK,
322,29,ARG,BILARDO Carlos (ARG),N,1,Angel COMIZZO,GK,
204,1102,ARG,PASCUCCI Felipe (ITA),N,0,Angel GRIPPA,GK,
220,1323,ARG,STABILE Guillermo (ARG),N,11,Angel LABRUNA,,
201,1099,URU,SUPPICI Alberto (URU),N,0,Angel MELOGNO,,
231,1479,URU,CORAZZO Juan Carlos (URU),N,22,Angel Ruben CABRERA,,
1014,8726,ITA,MALDINI Cesare (ITA),S,15,Angelo DI LIVIO,,Y8' O61'
250,1883,ITA,VALCAREGGI Ferruccio (ITA),S,13,Angelo DOMENGHINI,,G10'
204,1135,ITA,POZZO Vittorio (ITA),S,0,Angelo SCHIAVIO,,G18' G29' G64'
231,1507,ITA,MAZZA Paolo (ITA),N,15,Angelo SORMANI,,
1014,8727,CMR,LE ROY Claude (FRA),S,8,ANGIBEAUD,,
249722,300061489,CIV,ERIKSSON Sven Goran (SWE),N,2,ANGOUA,,
231,1479,COL,PEDERNERA Adolfo (ARG),N,4,Anibal ALZATE,,
208,1185,URU,LOPEZ Juan (URU),N,0,Anibal PAZ,,
238,1578,ARG,LORENZO Juan Carlos (ARG),N,22,Anibal TARABINI,,
206,1179,NOR,HALVORSEN Asbjorn (NOR),N,0,Anker KIHLE,,
249722,300061471,GHA,RAJEVAC Milovan (SRB),S,6,ANNAN,,
220,1407,HUN,BAROTI Lajos (HUN),N,15,Antal KOTASZ,,
238,1675,HUN,BAROTI Lajos (HUN),N,20,Antal NAGY,,
308,610,HUN,MEZEY Gyorgy (HUN),S,3,Antal ROTH,,O13'
204,1119,HUN,NADAS Odon (HUN),S,0,Antal SZABO,GK,
204,1119,HUN,NADAS Odon (HUN),N,0,Antal SZALAY,,
231,1490,HUN,BAROTI Lajos (HUN),N,21,Antal SZENTIMIHALYI,,
1014,8736,CRO,BLAZEVIC Miroslav (BIH),N,3,Anthony SERIC,,
211,1276,FRA,PIBAROT Pierre (FRA),N,9,Antoine CUISSARD,,
1014,8739,ROU,IORDANESCU Anghel (ROU),N,4,Anton DOBOS,,
204,1104,AUT,MEISL Hugo (AUT),N,0,Anton JANDA,,
211,1315,TCH,NEJEDLY Oldrich (TCH),N,12,Anton KRASNOHORSKY,,
211,1315,TCH,NEJEDLY Oldrich (TCH),N,9,Anton MALATINSKY,,
220,1421,TCH,KOLSKY Karel (TCH),N,20,Anton MORAVCIK,,
322,42,AUT,HICKERSBERGER Josef (AUT),N,4,Anton PFEFFER,,
43950100,43950005,SWE,SODERBERG Tommy (SWE),N,13,ANTONELIUS,,
278,2347,ITA,BEARZOT Enzo (ITA),N,4,Antonello CUCCUREDDU,,
206,1150,POL,KALUZA Jozef (POL),S,0,Antoni GALECKI,,
206,1150,POL,KALUZA Jozef (POL),N,0,Antoni LYKO,,
262,1952,POL,GORSKI Kazimierz (POL),S,4,Antoni SZYMANOWSKI,,
250,1770,TCH,MARKO Jozef (TCH),N,13,Antonin FLESAR,,
293,1012,TCH,VENGLOS Jozef (SVK),S,8,Antonin PANENKA,,P21'
204,1141,TCH,PETRU Karel (TCH),S,0,Antonin PUC,,G50'
204,1141,TCH,PETRU Karel (TCH),N,0,Antonin VODICKA,,
308,585,URU,BORRAS Omar (URU),S,7,Antonio ALZAMENDI,,G4' O80'
262,2003,CHI,ALAMOS Luis (CHI),S,4,Antonio ARIAS,,
337,3052,ITA,SACCHI Arrigo (ITA),N,3,Antonio BENARRIVO,,
238,1578,ESP,VILLALONGA Jose (ESP),N,12,Antonio BETANCOURT,,
278,2216,ESP,KUBALA Ladislao (ESP),N,6,Antonio BIOSCA,,
208,1228,PAR,FLEITAS SOLICH Manuel (PAR),N,0,Antonio CABRERA,,
278,2347,ITA,BEARZOT Enzo (ITA),S,3,Antonio CABRINI,,
208,1187,MEX,VIAL Octavio (MEX),S,0,Antonio CARBAJAL,GK,
337,3052,ITA,SACCHI Arrigo (ITA),N,15,Antonio CONTE,,
278,2216,ESP,KUBALA Ladislao (ESP),S,2,Antonio DE LA CRUZ,,
278,2433,MEX,ROCA Jose (MEX),S,7,Antonio DE LA TORRE,,
308,459,ITA,BEARZOT Enzo (ITA),S,14,Antonio DI GENNARO,,
208,1187,MEX,VIAL Octavio (MEX),N,0,Antonio FLORES,,
208,1185,BOL,PRETTO Mario (ITA),S,0,Antonio GRECCO,,
278,2216,ESP,KUBALA Ladislao (ESP),N,12,Antonio GUZMAN,,
231,1461,MEX,TRELLEZ Ignacio (MEX),S,19,Antonio JASSO,,
238,1608,ITA,FABBRI Edmondo (ITA),N,10,Antonio JULIANO,,
293,901,ESP,SANTAMARIA Jose (URU),N,14,Antonio MACEDA,,
201,1098,PER,BRU Francisco (ESP),N,0,Antonio MAQUILON,,
231,1461,MEX,TRELLEZ Ignacio (MEX),N,22,Antonio MOTA,,
250,1902,MEX,CARDENAS Raul (MEX),N,8,Antonio MUNGUIA,,I67'
